CLEAR_BUFF:,1,27/11/2024 18:29:50
TIMER:,0,27/11/2024 18:31:32
READ_ALL:,0,27/11/2024 18:31:32
EXPORT_GRAPH:,1,27/11/2024 18:31:33
OUT_CURR:,0.3500,27/11/2024 18:31:36
READ_ALL:,1,27/11/2024 18:31:58
TIMER:,1,27/11/2024 18:31:58
CLEAR_BUFF:,1,27/11/2024 18:32:26
TIMER:,0,27/11/2024 18:34:07
READ_ALL:,0,27/11/2024 18:34:07
OUT_CURR:,0.3000,27/11/2024 18:34:12
EXPORT_GRAPH:,1,27/11/2024 18:34:13
READ_ALL:,1,27/11/2024 18:34:36
TIMER:,1,27/11/2024 18:34:36
CLEAR_BUFF:,1,27/11/2024 18:35:19
TIMER:,0,27/11/2024 18:37:00
READ_ALL:,0,27/11/2024 18:37:00
OUT_CURR:,0.2500,27/11/2024 18:37:03
EXPORT_GRAPH:,1,27/11/2024 18:37:04
READ_ALL:,1,27/11/2024 18:37:30
TIMER:,1,27/11/2024 18:37:30
CLEAR_BUFF:,1,27/11/2024 18:38:14
TIMER:,0,27/11/2024 18:39:55
READ_ALL:,0,27/11/2024 18:39:55
OUT_CURR:,0.2000,27/11/2024 18:39:58
EXPORT_GRAPH:,1,27/11/2024 18:39:59
OUT_CURR:,0.1500,27/11/2024 18:40:28
READ_ALL:,1,27/11/2024 18:40:31
TIMER:,1,27/11/2024 18:40:31
OUT_CURR:,0.1000,27/11/2024 18:40:44
RAMP_ENABLE:,0,27/11/2024 18:40:53
RAMP_ENABLE:,1,27/11/2024 18:40:53
OUT_CURR:,0.0500,27/11/2024 18:40:54
OUT_CURR:,0.0000,27/11/2024 18:40:56
